memory-size,overcrowding-threshold 
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,60.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
5.0,70.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
10.0,40.0
